Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
454,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
455,,,,21,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
456,0.1,,,36,-1
458,0.1,,,36,-1
444,,,,20,-1
457,0.1,,,36,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
455,,,,21,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
454,,,,22,-1
454,,,,22,-1
454,,,,22,-1
454,,,,22,-1
454,,,,22,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
454,,,,22,-1
454,,,,22,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
